game_title,game_platform,game_release_date,metascore,user _score,game_summary
Atelier Marie Remake: The Alchemist of Salburg,PlayStation 5,2023-07-13,75,6.5,"At the Royal Academy of Magic (the Academy for short), Marie is failing in her attempts to study alchemy. One day, she is given an atelier by her professor as part of a special graduation exam. In order to graduate, Marie must complete an item that will impress her professor.

But first, Marie must strive to improve her alchemy skills, collect ingredients, and earn money to hire adventurers and buy recipes and utensils... Add all of that to the synthesis, battles, and quests she must undertake, and it's clear that she has a lot to do before she's ready for her exam!

It's up to you to choose where to begin! Work hard to graduate from the Academy, but be sure to enjoy yourself along the way."
The Medium,PlayStation 5,2021-09-03,75,6.6,"Become a medium living in two different worlds: the real one and the spirit one. Haunted by the vision of a child's murder, you travel to an abandoned hotel resort, which many years ago became the stage of an unthinkable tragedy. There you begin your search for difficult answers. As a medium with access to both worlds, you have a wider perspective and can see more clearly that there's no one simple truth to what others perceive. Nothing is what it seems, everything has another side.

The Medium features a ""dual"" soundtrack by Bloober Team's Arkadiusz Reikowski and legendary composer Akira Yamaoka of Silent Hill fame."
Prodeus,PlayStation 5,2022-09-23,75,7.9,"Prodeus is a first-person shooter of old, re-imagined using modern rendering techniques. It reaches the quality you expect from a AAA experience while adhering to some of the aesthetic technical limits of older hardware.

The game features a hand-crafted campaign from industry FPS veterans, a fully-integrated level editor, and a built-in community map browser for instantaneous action with nearly limitless levels to play.

Get ready to paint the walls red. This is the Boomer Shooter you've been waiting for."
Layers of Fear,PlayStation 5,2023-06-15,75,5.8,"Layers of Fears is a first-person psychedelic horror chronicle focused on tense exploration and immersive storytelling - a new game built upon the foundations of Layers of Fear, LOF: Inheritance, and Layers of Fear 2 with a surprising new story and gameplay direction.

Created with the cutting-edge Unreal Engine 5 technology, the game will support Ray Tracing, HDR effect, 4K resolution, and make use of the Lumen system to offer the most immersive and visceral horror experience.

Layers of Fears will be the complete, definitive and at the same time unpredictable way to discover the stories of artists enslaved by their obsessions. Prepare for an exquisite horror experience thanks to the expanded plot lines that will cast a new light on the overarching narrative."
Beyond A Steel Sky,PlayStation 5,2021-12-14,75,7.7,"You are Robert Foster. A child has been abducted in a brutal attack. You have vowed to bring him home. The trail has led you to Union City, one of the last remaining mega-cities in a world ravaged by shattering wars, and political meltdown.

Union City is a utopia, its people loving life under the control of an altruistic AI: ever-attentive androids, designer living, piazzas and bars. What's not to love? But this City has a dark underbelly...

From multi-award winning Revolution comes 'Beyond a Steel Sky', a groundbreaking 3D adventure thriller, set in an AI-driven future. Subvert the world, hack the systems and solve dark conspiracies to uncover the devastating truth."
Demon Turf,PlayStation 5,2021-11-04,75,tbd,"The Demon World is inhabited by all kinds of nasties... Most of them lumped into gangs battling for dominion, each led by its own head honcho. Yet even these bad dudes are no match for the Demon King himself! Instead, the task falls to Beebz, a young demon barely a thousand years old, who decides it’s time for her to kick every turf leader’s butt and become the Demon Queen herself."
Raiden IV x Mikado Remix,PlayStation 5,2023-01-31,74,tbd,"THE ROAR OF THUNDER IS BACK!

Raiden IV, the popular shoot 'em up arcade and console game, debuts on Nintendo Switch with remixed background music by a superb lineup of artists produced by GAME CENTER MIKADO.

Instill fear in your enemies with devastating attacks and earn the acclaimed title of master Ace!"
KeyWe,PlayStation 5,2021-09-28,74,tbd,"Welcome to KeyWe, the cute and chaotic co-op postal puzzle game where the mail must flow, and it’s up to you to keep things running! Play as Jeff and Debra, two small kiwi birds and the newest hires at the Bungalow Basin Telepost Office.  With no hands to help them, the two must work together to jump, flap, peck and butt-slam their way across an interactive landscape of levers, buttons and bells to get the mail delivered on time. From the Dropoff Depot and the Shipping Floor, all the way to the Telegraph Desk and the Cassowary Coop out back, the Telepost is a well-oiled mail-processing machine...well, usually. Overcome Occupational Hazards: Brave inclement weather (and even weirder stuff) while waddling through the Telepost’s various mailrooms to ensure the residents of Bungalow Basin get their post. From swirling sandstorms and blizzards, to carnivorous plants and paranormal activity, it’s all in a day’s work for Jeff and Debra."
Greak: Memories of Azur,PlayStation 5,2021-08-17,74,7.2,"Greak: Memories of Azur is a side scrolling single-player game with hand-drawn animations. You will take the role of three siblings: Greak, Adara and Raydel to guide them through the lands of Azur. Alternate control between them and use their unique abilities to escape from the Urlag invasion."
MotoGP 23,PlayStation 5,2023-06-08,74,tbd,"The complete Official Championship 2023 in the most challenging and advanced MotoGP experience ever.

Your path to glory has never been so personal. Just like in real life, your choices will affect your career. Manage Rivalries and take advantage of the new Turning Points to move faster through the different classes.

When everything can change in a heartbeat, strategy becomes your greatest ally. Dynamic Weather brings a new level of unpredictability to the race. Take quick decisions and make the best of the Flag to Flag rule to turn the tide of the race.

Make your journey unique with new powerful graphic editors. Show off your style and creativity with stickers, drawings and writings for your rider, bike and your helmet too!"
