game_title,game_platform,game_release_date,metascore,user _score,game_summary
Dragon Ball: Xenoverse 2,Switch,2017-09-22,75,7.5,"DRAGON BALL XENOVERSE 2 builds upon the highly popular DRAGON BALL XENOVERSE with enhanced graphics that will further immerse players into the largest and most detailed Dragon Ball world ever developed.

DRAGON BALL XENOVERSE 2 will deliver a new hub city and the most character customization choices to date among a multitude of new features and special upgrades.

*    Relive the Dragon Ball story by time traveling and protecting historic moments in the Dragon Ball universe
*    Brand new hub city more than 7X the size of the original game with 300 players online at the same time
*    Next-gen visuals bring the Dragon Ball anime experience to life
*    New characters and boss fights
*    More in depth character creation system and battle adjustments
*    Free updates and post launch support for more than a year"
Silence,Switch,2019-04-10,75,7.1,"Silence: The Whispered World 2 will take you back to Silence, a world made of dreams. We accompany Noah, a teenager who lost his little sister, Renie, in the hazardous real world and now hopes to find her again in Silence. His quest leads him to another visually impressive and emotional adventure, where you get to solve plenty of mysteries surrounding Noah, his sister, and the dreamscapes of Silence."
SnowRunner,Switch,2021-05-18,75,6.1,"SnowRunner puts you in the driver's seat of powerful vehicles as you conquer extreme open environments with the most advanced terrain simulation ever. Drive 40 vehicles from brands such as Ford, Chevrolet, and Freightliner as you leave your mark on an untamed open world.
Overcome mud, torrential waters, snow, and frozen lakes while taking on perilous contracts and missions. Expand and customize your fleet with many upgrades and accessories including an exhaust snorkel for heavy waters or chain tires to battle the snow."
Cursed to Golf,Switch,2022-08-18,75,7.3,"Cursed to Golf is a golf-like adventure where every shot counts. Players are tasked with making it out of Golf Purgatory to become a Golfing Legend.

With insane hazards, otherworldly power-ups and tons of replayability, will you make it back alive or will you forever be... Cursed to Golf!?"
Mario Kart Live: Home Circuit,Switch,2020-10-16,75,7.1,Control a real-life Mario Kart with Nintendo Switch and watch it come to life in the game. Race a real-world Mario Kart™ through your home! Use the Nintendo Switch™ system to control your kart and watch as it reacts to what’s happening in the game as you boost and drift to victory. Your in-home course comes to life on-screen with a view from right behind the driver’s seat.
Sparklite,Switch,2019-11-14,75,7.7,"Sparklite is an action-adventure set in the whimsical and ever-changing land of Geodia. Battle foes in top-down action using an arsenal of gadgets, guns, and gear. Explore dangerous corners of the procedurally generated world, take down titans of the mining industry, and harness the power of Sparklite. Everything in the world of Geodia is tied together by Sparklite... it's the life force of the planet, and the inhabitants have learned how to channel it safely. The blue, glowing ore can be harnessed providing a low-level, rechargeable power source. Or, for those brave or greedy enough, it can be consumed for a surge of power with grave consequences. Geodia’s self-titled ""Baron"" has devised a plot to mine the world’s Sparklite core to meet his own ends. Mining Sparklite in large quantities, the Baron repurposes the ore to fuel his powerful war machines, but the pollution from the consumed Sparklite is corrupting the world. Animals have turned into violent monsters, and the environment is rotting away."
Pokemon Sword / Shield: The Crown Tundra,Switch,2020-10-22,75,7.1,"THE CROWN TUNDRA

The Crown Tundra expansion is set in the snow-swept realm of The Crown Tundra. See for yourself the beautiful scenery of this shining, silvery landscape! In this frigid area, with its jagged winter mountains, people live in small communities where they support and rely on one another. A certain person will appoint you as the leader of their exploration team in The Crown Tundra. You'll then be tasked with investigating the reaches of this frozen land. And remember the Pokémon Dens that you've only been able to glimpse during Max Raid Battles? Well, now you'll be able to explore their full depths!"
Ten Dates,Switch,2023-02-14,75,tbd,"Ten Dates is the sequel to the interactive rom-com, Five Dates, taking place in the post-pandemic world."
Mario Tennis Aces,Switch,2018-06-22,75,7.0,"A new Mario Tennis game is bringing a new level of skill and competition to Nintendo Switch. Mario steps onto the court in classy tennis garb for intense rallies against a variety of characters in full-blown tennis battles. New wrinkles in tennis gameplay will challenge your ability to read an opponent's position and stroke to determine which shot will give you the advantage. And this time the game adds the first story mode since the Mario Tennis game on Game Boy Advance, offering a new flavor of tennis gameplay, with a variety of missions, boss battles and more."
LEGO DC Super-Villains,Switch,2018-10-16,75,7.4,"It's good to be bad... Embark on an all new DC/LEGO adventure by becoming the best villain the universe has seen in LEGO DC Super-Villains. Players will have the ability to create and play as an all-new super-villain throughout the game, unleashing mischievous antics and wreaking havoc in an action-packed, hilarious story written in collaboration with DC. Set in an expansive, open world experience within the DC universe, the Justice League has disappeared, leaving Earth's protection to their counterparts from a parallel universe, who have proclaimed themselves as the Justice Syndicate'. It's up to you and a crazy group of misfits to uncover the intentions of Earth's new, strange, wannabe superheroes. Joined by renowned DC Super-Villains: The Joker, Harley Quinn, Lex Luthor, Deathstroke, Killer Frost, Sinestro, and countless others from the Injustice League, players will set out on an epic adventure to ensure their villainy remains unrivaled."
Samurai Shodown,Switch,2020-02-25,75,7.6,"SAMURAI SHODOWN has enjoyed worldwide success as a blade-wielding fighting game series since its first release in 1993. 11 years have passed since the last series installment, and it is now time for SAMURAI SHODOWN to return in a brand-new game featuring high-end visuals and gameplay! Faithfully reproducing the game mechanics and atmosphere that contributed to the success of the series, SAMURAI SHODOWN includes a revolutionary feature that learns from players game actions and patterns in order to create CPU-controlled ""ghost"" characters. With a story set one year before the very first installment, a diverse cast of returning and new characters cross paths in order to fulfill their destinies!

* SAMURAI SHODOWN is faithful to the series' roots by delivering the same tense and exhilarating battles that it has always been known for. 

* Using the power of UNREAL® ENGINE 4 the series is able to achieve a level of detail and graphical quality like never before. 

* Using revolutionary Deep Learning AI, the game will learn from player tactics and create Ghost characters which players around the globe can share and fight against."
